Wall time,Step,Value
1691811373.042758,30000,0.0392427071928978
1691811450.501055,45000,0.018097396939992905
1691811529.044364,60000,0.02104208618402481
1691811608.01555,75000,0.04909847304224968
1691811687.015836,90000,0.0517561100423336
1691811764.617279,105000,0.04893093928694725
1691811842.138218,120000,0.08786725997924805
1691811919.4577332,135000,0.08771862834692001
1691811996.436672,150000,0.1211579218506813
1691812074.6786182,165000,0.12242411077022552
